names,seqnames,start,end,LOCATION,GENEID,PRECEDEID,FOLLOWID,symbol,APM11_numCs,APM12_numCs,APM19_numCs,APM20_numCs,APM11_coverage,APM12_coverage,APM19_coverage,APM20_coverage,p.value,ratioAPM11,ratioAPM12,ratioAPM19,ratioAPM20,meanES,meanB1DMSO24h,beta
chr1_85323346,chr1,85323346,85323346,intergenic,NA,"c(""102466882"", ""109032"", ""12283"", ""15559"", ""20684"", ""227326"", ""227327"", ""319997"", ""434484"", ""64294"", ""70060"", ""70247"", ""71141"", ""72792"", ""77762"", ""78795"")","c(""100628595"", ""14897"", ""227325"", ""381287"", ""620078"", ""66153"", ""665378"", ""71781"", ""98496"")",NA,54,39,237,412,890,680,459,895,5.66E-06,0.060674157,0.057352941,0.516339869,0.460335196,0.059013549,0.488337532,0.429323983
chr1_85323347,chr1,85323347,85323347,intron,NA,character(0),character(0),NA,60,50,239,406,768,561,468,721,6.27E-06,0.078125,0.08912656,0.510683761,0.563106796,0.08362578,0.536895278,0.453269499
chr1_85323347,chr1,85323347,85323347,intergenic,NA,"c(""102466882"", ""109032"", ""12283"", ""15559"", ""20684"", ""227326"", ""227327"", ""319997"", ""434484"", ""64294"", ""70060"", ""70247"", ""71141"", ""72792"", ""77762"", ""78795"")","c(""100628595"", ""14897"", ""227325"", ""381287"", ""620078"", ""66153"", ""665378"", ""71781"", ""98496"")",NA,60,50,239,406,768,561,468,721,6.27E-06,0.078125,0.08912656,0.510683761,0.563106796,0.08362578,0.536895278,0.453269499
chr1_85329397,chr1,85329397,85329397,intron,NA,character(0),character(0),NA,176,134,173,312,533,367,294,525,7.38E-05,0.330206379,0.365122616,0.588435374,0.594285714,0.347664497,0.591360544,0.243696047
chr1_85329397,chr1,85329397,85329397,intergenic,NA,"c(""102466882"", ""109032"", ""12283"", ""15559"", ""20684"", ""227326"", ""227327"", ""319997"", ""434484"", ""64294"", ""70060"", ""70247"", ""71141"", ""72792"", ""77762"", ""78795"")","c(""100628595"", ""14897"", ""227325"", ""381287"", ""620078"", ""66153"", ""665378"", ""71781"", ""98496"")",NA,176,134,173,312,533,367,294,525,7.38E-05,0.330206379,0.365122616,0.588435374,0.594285714,0.347664497,0.591360544,0.243696047
chr1_85451903,chr1,85451903,85451903,intergenic,NA,"c(""100303740"", ""102465895"", ""102466882"", ""109032"", ""12283"", ""14767"", ""15559"", ""17975"", ""20684"", ""227326"", ""227327"", ""319336"", ""319997"", ""434484"", ""64294"", ""70060"", ""70247"", ""71141"", ""71863"", ""72792"", ""77762"", ""78795"", ""80828"")","c(""100628595"", ""14897"", ""227325"", ""381287"", ""620078"", ""66153"", ""665378"", ""71781"")",NA,256,179,249,400,703,520,444,722,5.63E-05,0.364153627,0.344230769,0.560810811,0.55401662,0.354192198,0.557413716,0.203221517
chr1_85647988,chr1,85647988,85647988,promoter,20684,character(0),character(0),Sp100,99,66,111,180,328,233,199,330,8.94E-05,0.301829268,0.283261803,0.557788945,0.545454545,0.292545535,0.551621745,0.25907621
chr1_85647988,chr1,85647988,85647988,intergenic,NA,"c(""100303740"", ""102465895"", ""102466882"", ""12283"", ""14767"", ""15559"", ""17975"", ""18582"", ""19231"", ""20684"", ""227326"", ""227327"", ""26895"", ""319336"", ""319997"", ""64294"", ""70060"", ""70247"", ""71141"", ""71863"", ""72792"", ""77762"", ""78795"", ""80828"")","c(""100628595"", ""109032"", ""14897"", ""227325"", ""381287"", ""434484"", ""620078"", ""66153"", ""665378"", ""71781"")",NA,99,66,111,180,328,233,199,330,8.94E-05,0.301829268,0.283261803,0.557788945,0.545454545,0.292545535,0.551621745,0.25907621
chr1_88262337,chr1,88262337,88262337,threeUTR,381280,character(0),character(0),Hjurp,53,38,71,114,193,137,115,173,8.24E-05,0.274611399,0.277372263,0.617391304,0.658959538,0.275991831,0.638175421,0.36218359
chr1_88276191,chr1,88276191,88276191,promoter,381280,character(0),character(0),Hjurp,27,17,58,106,127,93,90,149,7.55E-05,0.212598425,0.182795699,0.644444444,0.711409396,0.197697062,0.67792692,0.480229858
chr1_88276191,chr1,88276191,88276191,intron,381280,character(0),character(0),Hjurp,27,17,58,106,127,93,90,149,7.55E-05,0.212598425,0.182795699,0.644444444,0.711409396,0.197697062,0.67792692,0.480229858
chr1_88276191,chr1,88276191,88276191,promoter,NA,character(0),character(0),NA,27,17,58,106,127,93,90,149,7.55E-05,0.212598425,0.182795699,0.644444444,0.711409396,0.197697062,0.67792692,0.480229858
chr1_88276269,chr1,88276269,88276269,promoter,381280,character(0),character(0),Hjurp,63,62,89,166,203,184,134,230,8.98E-05,0.310344828,0.336956522,0.664179104,0.72173913,0.323650675,0.692959117,0.369308443
chr1_88276269,chr1,88276269,88276269,intron,381280,character(0),character(0),Hjurp,63,62,89,166,203,184,134,230,8.98E-05,0.310344828,0.336956522,0.664179104,0.72173913,0.323650675,0.692959117,0.369308443
chr1_88276269,chr1,88276269,88276269,promoter,NA,character(0),character(0),NA,63,62,89,166,203,184,134,230,8.98E-05,0.310344828,0.336956522,0.664179104,0.72173913,0.323650675,0.692959117,0.369308443
chr1_88276472,chr1,88276472,88276472,promoter,381280,character(0),character(0),Hjurp,111,80,148,224,256,178,173,277,4.57E-05,0.43359375,0.449438202,0.855491329,0.80866426,0.441515976,0.832077795,0.390561819
chr1_88276472,chr1,88276472,88276472,intron,381280,character(0),character(0),Hjurp,111,80,148,224,256,178,173,277,4.57E-05,0.43359375,0.449438202,0.855491329,0.80866426,0.441515976,0.832077795,0.390561819
chr1_88276472,chr1,88276472,88276472,promoter,NA,character(0),character(0),NA,111,80,148,224,256,178,173,277,4.57E-05,0.43359375,0.449438202,0.855491329,0.80866426,0.441515976,0.832077795,0.390561819
chr1_88276611,chr1,88276611,88276611,promoter,381280,character(0),character(0),Hjurp,20,19,114,177,352,258,247,360,9.83E-06,0.056818182,0.073643411,0.461538462,0.491666667,0.065230796,0.476602564,0.411371768
chr1_88276611,chr1,88276611,88276611,intron,381280,character(0),character(0),Hjurp,20,19,114,177,352,258,247,360,9.83E-06,0.056818182,0.073643411,0.461538462,0.491666667,0.065230796,0.476602564,0.411371768
chr1_88276611,chr1,88276611,88276611,promoter,NA,character(0),character(0),NA,20,19,114,177,352,258,247,360,9.83E-06,0.056818182,0.073643411,0.461538462,0.491666667,0.065230796,0.476602564,0.411371768
chr1_88276684,chr1,88276684,88276684,promoter,381280,character(0),character(0),Hjurp,36,16,88,110,303,201,205,281,9.69E-05,0.118811881,0.07960199,0.429268293,0.391459075,0.099206936,0.410363684,0.311156748
chr1_88276684,chr1,88276684,88276684,intron,381280,character(0),character(0),Hjurp,36,16,88,110,303,201,205,281,9.69E-05,0.118811881,0.07960199,0.429268293,0.391459075,0.099206936,0.410363684,0.311156748
chr1_88276684,chr1,88276684,88276684,promoter,NA,character(0),character(0),NA,36,16,88,110,303,201,205,281,9.69E-05,0.118811881,0.07960199,0.429268293,0.391459075,0.099206936,0.410363684,0.311156748
chr1_88276777,chr1,88276777,88276777,promoter,381280,character(0),character(0),Hjurp,48,20,95,140,296,188,182,277,8.14E-05,0.162162162,0.106382979,0.521978022,0.505415162,0.13427257,0.513696592,0.379424022
chr1_88276777,chr1,88276777,88276777,intron,381280,character(0),character(0),Hjurp,48,20,95,140,296,188,182,277,8.14E-05,0.162162162,0.106382979,0.521978022,0.505415162,0.13427257,0.513696592,0.379424022
chr1_88276777,chr1,88276777,88276777,promoter,NA,character(0),character(0),NA,48,20,95,140,296,188,182,277,8.14E-05,0.162162162,0.106382979,0.521978022,0.505415162,0.13427257,0.513696592,0.379424022
chr1_88276897,chr1,88276897,88276897,promoter,381280,character(0),character(0),Hjurp,81,34,197,264,447,306,312,420,7.32E-05,0.181208054,0.111111111,0.631410256,0.628571429,0.146159582,0.629990842,0.48383126
chr1_88276897,chr1,88276897,88276897,intron,381280,character(0),character(0),Hjurp,81,34,197,264,447,306,312,420,7.32E-05,0.181208054,0.111111111,0.631410256,0.628571429,0.146159582,0.629990842,0.48383126
chr1_88276897,chr1,88276897,88276897,promoter,NA,character(0),character(0),NA,81,34,197,264,447,306,312,420,7.32E-05,0.181208054,0.111111111,0.631410256,0.628571429,0.146159582,0.629990842,0.48383126
chr1_88276963,chr1,88276963,88276963,promoter,381280,character(0),character(0),Hjurp,31,21,153,241,474,336,303,493,2.86E-06,0.065400844,0.0625,0.504950495,0.488843813,0.063950422,0.496897154,0.432946732
chr1_88276963,chr1,88276963,88276963,intron,381280,character(0),character(0),Hjurp,31,21,153,241,474,336,303,493,2.86E-06,0.065400844,0.0625,0.504950495,0.488843813,0.063950422,0.496897154,0.432946732
chr1_88276963,chr1,88276963,88276963,promoter,NA,character(0),character(0),NA,31,21,153,241,474,336,303,493,2.86E-06,0.065400844,0.0625,0.504950495,0.488843813,0.063950422,0.496897154,0.432946732
chr1_88277012,chr1,88277012,88277012,promoter,381280,character(0),character(0),Hjurp,17,14,106,211,426,289,236,436,5.86E-06,0.039906103,0.048442907,0.449152542,0.483944954,0.044174505,0.466548748,0.422374243
chr1_88277012,chr1,88277012,88277012,intron,381280,character(0),character(0),Hjurp,17,14,106,211,426,289,236,436,5.86E-06,0.039906103,0.048442907,0.449152542,0.483944954,0.044174505,0.466548748,0.422374243
chr1_88277012,chr1,88277012,88277012,promoter,NA,character(0),character(0),NA,17,14,106,211,426,289,236,436,5.86E-06,0.039906103,0.048442907,0.449152542,0.483944954,0.044174505,0.466548748,0.422374243
chr1_88277028,chr1,88277028,88277028,promoter,381280,character(0),character(0),Hjurp,18,11,97,168,403,265,217,406,7.16E-06,0.044665012,0.041509434,0.447004608,0.413793103,0.043087223,0.430398856,0.387311633
chr1_88277028,chr1,88277028,88277028,intron,381280,character(0),character(0),Hjurp,18,11,97,168,403,265,217,406,7.16E-06,0.044665012,0.041509434,0.447004608,0.413793103,0.043087223,0.430398856,0.387311633
chr1_88277028,chr1,88277028,88277028,promoter,NA,character(0),character(0),NA,18,11,97,168,403,265,217,406,7.16E-06,0.044665012,0.041509434,0.447004608,0.413793103,0.043087223,0.430398856,0.387311633
chr1_88277850,chr1,88277850,88277850,promoter,381280,character(0),character(0),Hjurp,13,6,39,70,364,221,202,356,7.70E-05,0.035714286,0.027149321,0.193069307,0.196629213,0.031431803,0.19484926,0.163417457
chr1_88277850,chr1,88277850,88277850,promoter,NA,character(0),character(0),NA,13,6,39,70,364,221,202,356,7.70E-05,0.035714286,0.027149321,0.193069307,0.196629213,0.031431803,0.19484926,0.163417457
chr1_88277850,chr1,88277850,88277850,intergenic,NA,"c(""100503197"", ""14659"", ""171382"", ""320982"", ""73475"", ""75396"", ""78650"", ""98402"")","c(""100040591"", ""100040766"", ""100217415"", ""100503175"", ""15504"", ""16331"", ""20215"", ""22236"", ""227331"", ""227333"", ""227334"", ""23956"", ""381280"", ""394430"", ""394432"", ""394433"", ""394434"", ""394436"", ""53972"", ""73234"", ""77040"", ""94284"", ""98363"")",NA,13,6,39,70,364,221,202,356,7.70E-05,0.035714286,0.027149321,0.193069307,0.196629213,0.031431803,0.19484926,0.163417457
chr1_88277869,chr1,88277869,88277869,promoter,381280,character(0),character(0),Hjurp,22,9,63,117,435,265,243,434,3.90E-05,0.050574713,0.033962264,0.259259259,0.269585253,0.042268488,0.264422256,0.222153768
chr1_88277869,chr1,88277869,88277869,promoter,NA,character(0),character(0),NA,22,9,63,117,435,265,243,434,3.90E-05,0.050574713,0.033962264,0.259259259,0.269585253,0.042268488,0.264422256,0.222153768
chr1_88277869,chr1,88277869,88277869,intergenic,NA,"c(""100503197"", ""14659"", ""171382"", ""320982"", ""73475"", ""75396"", ""78650"", ""98402"")","c(""100040591"", ""100040766"", ""100217415"", ""100503175"", ""15504"", ""16331"", ""20215"", ""22236"", ""227331"", ""227333"", ""227334"", ""23956"", ""381280"", ""394430"", ""394432"", ""394433"", ""394434"", ""394436"", ""53972"", ""73234"", ""77040"", ""94284"", ""98363"")",NA,22,9,63,117,435,265,243,434,3.90E-05,0.050574713,0.033962264,0.259259259,0.269585253,0.042268488,0.264422256,0.222153768
chr1_88277881,chr1,88277881,88277881,promoter,381280,character(0),character(0),Hjurp,13,6,47,82,453,293,272,474,5.40E-05,0.028697572,0.020477816,0.172794118,0.172995781,0.024587694,0.172894949,0.148307255
chr1_88277881,chr1,88277881,88277881,promoter,NA,character(0),character(0),NA,13,6,47,82,453,293,272,474,5.40E-05,0.028697572,0.020477816,0.172794118,0.172995781,0.024587694,0.172894949,0.148307255
chr1_88277881,chr1,88277881,88277881,intergenic,NA,"c(""100503197"", ""14659"", ""171382"", ""320982"", ""73475"", ""75396"", ""78650"", ""98402"")","c(""100040591"", ""100040766"", ""100217415"", ""100503175"", ""15504"", ""16331"", ""20215"", ""22236"", ""227331"", ""227333"", ""227334"", ""23956"", ""381280"", ""394430"", ""394432"", ""394433"", ""394434"", ""394436"", ""53972"", ""73234"", ""77040"", ""94284"", ""98363"")",NA,13,6,47,82,453,293,272,474,5.40E-05,0.028697572,0.020477816,0.172794118,0.172995781,0.024587694,0.172894949,0.148307255
chr1_88278141,chr1,88278141,88278141,promoter,381280,character(0),character(0),Hjurp,168,103,220,341,472,292,293,465,8.53E-06,0.355932203,0.352739726,0.750853242,0.733333333,0.354335965,0.742093288,0.387757323
chr1_88278141,chr1,88278141,88278141,promoter,NA,character(0),character(0),NA,168,103,220,341,472,292,293,465,8.53E-06,0.355932203,0.352739726,0.750853242,0.733333333,0.354335965,0.742093288,0.387757323
chr1_88278141,chr1,88278141,88278141,intergenic,NA,"c(""100503197"", ""14659"", ""171382"", ""320982"", ""73475"", ""75396"", ""78650"", ""98402"")","c(""100040591"", ""100040766"", ""100217415"", ""100503175"", ""15504"", ""16331"", ""20215"", ""22236"", ""227331"", ""227333"", ""227334"", ""23956"", ""381280"", ""394430"", ""394432"", ""394433"", ""394434"", ""394436"", ""53972"", ""73234"", ""77040"", ""94284"", ""98363"")",NA,168,103,220,341,472,292,293,465,8.53E-06,0.355932203,0.352739726,0.750853242,0.733333333,0.354335965,0.742093288,0.387757323
chr1_88278151,chr1,88278151,88278151,promoter,381280,character(0),character(0),Hjurp,58,37,153,232,437,268,277,416,5.23E-06,0.132723112,0.138059701,0.55234657,0.557692308,0.135391407,0.555019439,0.419628032
chr1_88278151,chr1,88278151,88278151,promoter,NA,character(0),character(0),NA,58,37,153,232,437,268,277,416,5.23E-06,0.132723112,0.138059701,0.55234657,0.557692308,0.135391407,0.555019439,0.419628032
chr1_88278151,chr1,88278151,88278151,intergenic,NA,"c(""100503197"", ""14659"", ""171382"", ""320982"", ""73475"", ""75396"", ""78650"", ""98402"")","c(""100040591"", ""100040766"", ""100217415"", ""100503175"", ""15504"", ""16331"", ""20215"", ""22236"", ""227331"", ""227333"", ""227334"", ""23956"", ""381280"", ""394430"", ""394432"", ""394433"", ""394434"", ""394436"", ""53972"", ""73234"", ""77040"", ""94284"", ""98363"")",NA,58,37,153,232,437,268,277,416,5.23E-06,0.132723112,0.138059701,0.55234657,0.557692308,0.135391407,0.555019439,0.419628032
chr1_88279212,chr1,88279212,88279212,promoter,381280,character(0),character(0),Hjurp,69,43,99,179,266,199,180,301,9.83E-05,0.259398496,0.216080402,0.55,0.594684385,0.237739449,0.572342193,0.334602744
chr1_88279212,chr1,88279212,88279212,intergenic,NA,"c(""100503197"", ""14659"", ""171382"", ""320982"", ""73475"", ""75396"", ""78650"", ""98402"")","c(""100040591"", ""100040766"", ""100217415"", ""100503175"", ""15504"", ""16331"", ""20215"", ""22236"", ""227331"", ""227333"", ""227334"", ""23956"", ""381280"", ""394430"", ""394432"", ""394433"", ""394434"", ""394436"", ""53972"", ""73234"", ""77040"", ""94284"", ""98363"")",NA,69,43,99,179,266,199,180,301,9.83E-05,0.259398496,0.216080402,0.55,0.594684385,0.237739449,0.572342193,0.334602744
chr1_88284822,chr1,88284822,88284822,intergenic,NA,"c(""100503197"", ""14659"", ""171382"", ""320982"", ""73475"", ""75396"", ""78650"", ""98402"")","c(""100040591"", ""100040766"", ""100217415"", ""100503175"", ""15504"", ""16331"", ""20215"", ""22236"", ""227331"", ""227333"", ""227334"", ""23956"", ""381280"", ""394430"", ""394432"", ""394433"", ""394434"", ""394436"", ""53972"", ""73234"", ""77040"", ""94284"", ""98363"")",NA,99,61,118,188,276,178,175,264,5.74E-05,0.358695652,0.342696629,0.674285714,0.712121212,0.350696141,0.693203463,0.342507323
chr1_91179549,chr1,91179549,91179549,promoter,51801,character(0),character(0),Ramp1,8,8,34,66,110,87,79,147,9.69E-05,0.072727273,0.091954023,0.430379747,0.448979592,0.082340648,0.439679669,0.357339021
chr1_91179549,chr1,91179549,91179549,intergenic,NA,"c(""13345"", ""18627"", ""208727"", ""227357"", ""227358"", ""50880"", ""51801"", ""55927"", ""65247"", ""67086"", ""67444"", ""67921"", ""70788"", ""74019"")","c(""108679"", ""12778"", ""12835"", ""16978"", ""171531"", ""19329"", ""329207"", ""623503"")",NA,8,8,34,66,110,87,79,147,9.69E-05,0.072727273,0.091954023,0.430379747,0.448979592,0.082340648,0.439679669,0.357339021
chr10_108792545,chr10,108792545,108792545,intron,20979,character(0),character(0),Syt1,24,19,64,84,124,100,89,130,6.73E-05,0.193548387,0.19,0.719101124,0.646153846,0.191774194,0.682627485,0.490853291
chr10_111545884,chr10,111545884,111545884,intergenic,NA,"c(""268345"", ""353025"", ""52705"", ""629206"", ""67537"", ""69286"", ""71321"", ""73690"")","c(""109335"", ""13008"", ""21664"", ""237542"", ""320150"", ""382421"", ""52679"", ""53605"", ""71769"", ""75630"")",NA,16,7,36,56,137,72,74,111,9.66E-05,0.116788321,0.097222222,0.486486486,0.504504505,0.107005272,0.495495495,0.388490224
chr10_111913789,chr10,111913789,111913789,intergenic,NA,"c(""100042639"", ""268345"", ""353025"", ""52705"", ""67537"", ""69286"", ""69355"", ""73690"")","c(""13008"", ""21664"", ""237542"", ""320150"", ""382421"", ""53605"", ""629206"", ""71321"", ""71769"")",NA,3,2,23,43,96,68,49,83,7.05E-05,0.03125,0.029411765,0.469387755,0.518072289,0.030330882,0.493730022,0.46339914
chr10_111913882,chr10,111913882,111913882,intergenic,NA,"c(""100042639"", ""268345"", ""353025"", ""52705"", ""67537"", ""69286"", ""69355"", ""73690"")","c(""13008"", ""21664"", ""237542"", ""320150"", ""382421"", ""53605"", ""629206"", ""71321"", ""71769"")",NA,3,4,35,58,106,87,70,116,4.52E-05,0.028301887,0.045977011,0.5,0.5,0.037139449,0.5,0.462860551
chr10_111913913,chr10,111913913,111913913,intergenic,NA,"c(""100042639"", ""268345"", ""353025"", ""52705"", ""67537"", ""69286"", ""69355"", ""73690"")","c(""13008"", ""21664"", ""237542"", ""320150"", ""382421"", ""53605"", ""629206"", ""71321"", ""71769"")",NA,3,3,37,51,110,92,68,115,8.66E-05,0.027272727,0.032608696,0.544117647,0.443478261,0.029940711,0.493797954,0.463857243
chr10_111913986,chr10,111913986,111913986,intergenic,NA,"c(""100042639"", ""268345"", ""353025"", ""52705"", ""67537"", ""69286"", ""69355"", ""73690"")","c(""13008"", ""21664"", ""237542"", ""320150"", ""382421"", ""53605"", ""629206"", ""71321"", ""71769"")",NA,14,9,37,61,112,83,60,99,4.94E-05,0.125,0.108433735,0.616666667,0.616161616,0.116716867,0.616414141,0.499697274
chr10_111913992,chr10,111913992,111913992,intergenic,NA,"c(""100042639"", ""268345"", ""353025"", ""52705"", ""67537"", ""69286"", ""69355"", ""73690"")","c(""13008"", ""21664"", ""237542"", ""320150"", ""382421"", ""53605"", ""629206"", ""71321"", ""71769"")",NA,10,7,44,66,110,79,62,96,2.46E-05,0.090909091,0.088607595,0.709677419,0.6875,0.089758343,0.69858871,0.608830367
chr10_117651418,chr10,117651418,117651418,intron,70574,character(0),character(0),Cpm,12,7,48,71,130,76,83,113,3.94E-05,0.092307692,0.092105263,0.578313253,0.628318584,0.092206478,0.603315919,0.511109441
chr10_117676725,chr10,117676725,117676725,intron,70574,character(0),character(0),Cpm,24,10,59,90,117,79,83,125,7.89E-05,0.205128205,0.126582278,0.710843373,0.72,0.165855242,0.715421687,0.549566445
chr10_117676739,chr10,117676739,117676739,intron,70574,character(0),character(0),Cpm,18,13,52,73,126,78,87,131,8.47E-05,0.142857143,0.166666667,0.597701149,0.557251908,0.154761905,0.577476529,0.422714624
chr10_117676783,chr10,117676783,117676783,intron,70574,character(0),character(0),Cpm,21,11,48,74,135,92,81,128,6.35E-05,0.155555556,0.119565217,0.592592593,0.578125,0.137560386,0.585358796,0.44779841
